parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,timestamp,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
6307f3c967020d1202332b77,2f7bSAiV15DOaOPoezSc,Yes,0.9145299145299145,0.8535353535353535,,,,2.3,r,True,,,,j,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (388).jpg,0.0-18.0-1.0-0.8,0,True,,1,True,,True,False,,False,False,,8,0,3,0,,,,,,,1,j,,985,68177c12b166747e3416c165,images/1 (388).jpg,,A,,,2,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,117,1946397,,32.45,2025-05-04 15:25:32.154000+00:00,882,image-keyboard-response,,,,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,2hIQWigWFhl6TaYwich0,Yes,0.9,0.8535353535353535,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1332).jpg,0.0-7.0-10.0-0.9,0,True,True,1,False,False,False,False,True,True,True,3,3,4,8,0,,,1,,,,1,f,,962,68177c12b166747e3416c165,images/1 (1332).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,10,10,13,355,670726,,11.19,2025-05-04 15:25:22.473000+00:00,212,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1366
6307f3c967020d1202332b77,2hZWPophffNLKL3VZHqv,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (2246).jpg,0.0-11.0-2.0-0.23,0,True,True,1,,True,True,False,True,True,False,7,7,0,10,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (2246).jpg,B,B,,24,24,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,21,21,0,466,1189641,,19.83,2025-05-04 15:25:22.473000+00:00,486,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,2jJg0SrD3QSbwOJsKKzM,Yes,0.8971428571428571,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (1252).jpg,0.0-19.0-1.0-0.18,0,True,,1,False,,False,False,,False,False,,0,0,4,3,,,1,,,,1,f,,1018,68177c12b166747e3416c165,images/1 (1252).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,175,2012281,,33.54,2025-05-04 15:25:32.154000+00:00,940,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,2nTUa8wErMGGlSS02Tq0,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1898).jpg,0.0-5.0-2.0-0.23,0,True,True,1,,True,True,False,True,True,False,1,1,0,7,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (1898).jpg,B,B,,24,24,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,20,20,0,317,273027,,4.56,2025-05-04 15:25:22.473000+00:00,30,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,36bbybobUNAH4jE4pNha,Yes,0.8874458874458875,0.8535353535353535,,,,2.3,r,False,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (996).jpg,0.0-20.0-1.0-0.26,0,True,,1,False,,False,False,,False,False,,0,0,5,10,,,1,,,,0,j,,1222,68177c12b166747e3416c165,images/1 (996).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,231,2084200,,34.74,2025-05-04 15:25:32.154000+00:00,996,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,3C5itPf3zf4Bbr0Xucdr,Yes,0.8907284768211918,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (2300).jpg,0.0-22.0-1.0-0.1,0,True,,1,True,,True,False,,True,False,,4,0,7,0,,,,,,,1,j,,1121,68177c12b166747e3416c165,images/1 (2300).jpg,,B,,,10,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,1,0,302,2177551,,36.30,2025-05-04 15:25:41.018000+00:00,1067,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,3NNIJwZ2nWnmtqbTIfCR,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (2251).jpg,0.0-10.0-2.0-0.26,0,True,True,1,,True,True,False,True,True,False,6,6,0,7,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (2251).jpg,B,B,,27,27,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,7,7,0,315,1047339,,17.46,2025-05-04 15:25:22.473000+00:00,413,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,3Nq7cq2KQMQS63cnZR1A,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (498).jpg,0.0-7.0-2.0-0.1,0,False,True,1,,True,True,False,True,True,False,3,3,0,,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (498).jpg,B,B,,2,2,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,3,3,0,0,561016,,9.36,2025-05-04 15:25:22.473000+00:00,160,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,3Q6cxu7Qei3MbNewa0xY,Yes,,0.8535353535353535,True,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (363).jpg,0.0-5.0-2.0-0.11,0,True,True,1,,True,True,False,True,True,True,1,1,2,9,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (363).jpg,Dn+1,Dn,,12,12,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,28,28,3,414,247614,,4.13,2025-05-04 15:25:22.473000+00:00,18,image-keyboard-response,1,1,1,"current target, in next trial",,,,1366
6307f3c967020d1202332b77,3QTF3hYB4SpsFmZfR113,Yes,0.8959537572254336,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1408).jpg,0.0-19.0-1.0-0.16,0,True,,1,True,,True,False,,True,False,,6,0,4,0,,,,,,,1,j,,997,68177c12b166747e3416c165,images/1 (1408).jpg,,B,,,24,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,19,0,173,2010009,,33.51,2025-05-04 15:25:32.154000+00:00,938,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,3R56vMzouQ2GScNaaxSZ,Yes,1,0.8535353535353535,False,,,2.3,r,True,True,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (400).jpg,0.0-9.0-10.0-0.8,0,True,True,1,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,1,j,,1193,68177c12b166747e3416c165,images/1 (400).jpg,B,B,,10,10,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,9,9,0,130,954860,,15.92,2025-05-04 15:25:22.473000+00:00,363,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,3VgeDTYqmRR6N12SKzur,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1675).jpg,0.0-6.0-2.0-0.10,0,False,True,1,,True,True,False,True,True,False,2,2,0,,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (1675).jpg,B,B,,11,11,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,5,5,0,0,432249,,7.21,2025-05-04 15:25:22.473000+00:00,93,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,3Ws5l8UQLuY3sJalI5Ki,Yes,,0.8535353535353535,,,,2.3,r,,,,,,,3,,,,,768,6307f3c967020d1202332b77,,0.0-9.0-1.0-0.0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,68177c12b166747e3416c165,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,fixation,,,,,842286,,14.05,2025-05-04 15:25:22.473000+00:00,310,html-keyboard-response,,,,,,,,1366
6307f3c967020d1202332b77,3X7GYb4NkCCNOuLor3JP,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (2350).jpg,0.0-13.0-2.0-0.10,0,True,True,1,,True,True,False,False,False,False,9,9,0,4,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (2350).jpg,A,A,,11,11,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,0,0,0,164,1467877,,24.47,2025-05-04 15:25:32.154000+00:00,625,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,3Y5HU9ZGXK5V7N39nwPV,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (971).jpg,0.0-6.0-2.0-0.5,0,True,True,1,,True,True,False,True,True,False,2,2,0,9,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (971).jpg,B,B,,6,6,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,1,1,0,429,421665,,7.03,2025-05-04 15:25:22.473000+00:00,88,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,3aveJhclhQToTTnJHoES,Yes,0.9024390243902439,0.8535353535353535,,,,2.3,r,False,,,,j,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (1265).jpg,0.0-18.0-1.0-0.14,0,True,,1,True,,True,False,,False,False,,10,0,3,0,,,,,,,0,f,,783,68177c12b166747e3416c165,images/1 (1265).jpg,,A,,,18,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,123,1952077,,32.54,2025-05-04 15:25:32.154000+00:00,888,image-keyboard-response,,,,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,3e4mvoxW9Sh5xbr9482Y,Yes,0.8905472636815921,0.8535353535353535,,,,2.3,r,True,True,True,,j,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (2280).jpg,0.0-19.0-1.0-0.44,0,True,,1,True,,False,False,,True,True,,3,4,4,3,,,,,,,1,j,,951,68177c12b166747e3416c165,images/1 (2280).jpg,,Fnn,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,24,20,201,2044962,,34.09,2025-05-04 15:25:32.154000+00:00,966,image-keyboard-response,,,,"tested only, in next trial",,,,1366
6307f3c967020d1202332b77,3eMKxontBpPzgUZothgv,Yes,0.8774193548387096,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (2354).jpg,0.0-25.0-1.0-0.20,0,True,,1,True,,True,False,,True,False,,1,0,10,0,,,,,,,1,j,,1065,68177c12b166747e3416c165,images/1 (2354).jpg,,B,,,7,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,30,0,465,2411031,,40.19,2025-05-04 15:25:41.018000+00:00,1230,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,3gsfj9iuyQXugSPU3eDy,Yes,,0.8535353535353535,,,,2.3,r,,,,,,,3,,,,,768,6307f3c967020d1202332b77,,0.0-13.0-4.0-0.0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,68177c12b166747e3416c165,"<div style=""font-size:60px;"">+</div>",,,,,,,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,fixation,,,,,1511393,,25.20,2025-05-04 15:25:32.154000+00:00,646,html-keyboard-response,,,,,,,,1366
6307f3c967020d1202332b77,3ijMJK2fTWQkPgPGzSeB,Yes,0,0.8535353535353535,True,,,2.3,r,False,False,True,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (2010).jpg,0.0-5.0-10.0-0.0,0,False,True,1,False,False,False,False,True,True,True,1,1,2,,0,,,1,,,,0,j,,2472,68177c12b166747e3416c165,images/1 (2010).jpg,Fnn+1,Fnn,,0,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,1,1,7,0,327212,,5.46,2025-05-04 15:25:22.473000+00:00,51,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1366
6307f3c967020d1202332b77,3kpbVQuKg8cTfplzxL1R,Yes,1,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (1713).jpg,0.0-16.0-1.0-0.1,0,True,,1,False,,False,False,,False,False,,0,0,1,3,,,1,,,,1,f,,1071,68177c12b166747e3416c165,images/1 (1713).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,2,1817064,,30.29,2025-05-04 15:25:32.154000+00:00,767,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,3mZ0bJiYVldjSEWOQmWF,Yes,0.7894736842105263,0.8535353535353535,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1892).jpg,0.0-13.0-10.0-0.18,0,True,False,1,False,False,True,False,True,True,True,9,8,9,,0,,,2,,,,1,f,,1134,68177c12b166747e3416c165,images/1 (1892).jpg,Dn,Dn,,0,22,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,19,22,19,203,1571141,,26.19,2025-05-04 15:25:32.154000+00:00,677,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1366
6307f3c967020d1202332b77,3oV04T1VzIufvoGxQcuV,Yes,,0.8535353535353535,,,,2.3,r,,,,,,,3,,,,,768,6307f3c967020d1202332b77,,0.0-14.0-5.0-0.1,0,,,1,,,,,,,,10,,,,,,,,,2,,,,,,68177c12b166747e3416c165,7,,,7,,,,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,52,digitPresentation,,,,,1660144,,27.68,2025-05-04 15:25:32.154000+00:00,724,html-keyboard-response,,,,,,,,1366
6307f3c967020d1202332b77,3qfwNUxLORxmjNVFqpEY,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (2175).jpg,0.0-6.0-2.0-0.9,0,False,True,1,,True,True,False,False,False,False,2,2,0,,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (2175).jpg,A,A,,10,10,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,0,0,0,0,430132,,7.18,2025-05-04 15:25:22.473000+00:00,92,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,3quunJ4jSAykjU3H64Ce,Yes,0.9025974025974026,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (1248).jpg,0.0-18.0-1.0-0.45,0,True,,1,False,,False,False,,False,False,,0,0,3,6,,,1,,,,1,f,,942,68177c12b166747e3416c165,images/1 (1248).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,154,1986987,,33.12,2025-05-04 15:25:32.154000+00:00,919,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,4098dK6yFUETfpJSlQoh,Yes,0.8846153846153845,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (1374).jpg,0.0-21.0-1.0-0.33,0,True,,1,False,,False,False,,False,False,,0,0,6,8,,,1,,,,1,f,,1079,68177c12b166747e3416c165,images/1 (1374).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,286,2156658,,35.95,2025-05-04 15:25:41.018000+00:00,1051,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,41CojVo1uJbRsO4GiPNu,Yes,0.8858695652173911,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (81).jpg,0.0-23.0-1.0-0.19,0,True,,1,False,,False,False,,False,False,,0,0,8,0,,,1,,,,1,f,,1364,68177c12b166747e3416c165,images/1 (81).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,368,2266808,,37.79,2025-05-04 15:25:41.018000+00:00,1133,image-keyboard-response,,,,final Foil,,,,1366
6307f3c967020d1202332b77,49nwcNTt7uZlJHcRzJyG,Yes,0.8760330578512395,0.8535353535353535,,,,2.3,r,True,,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (2208).JPG,0.0-25.0-1.0-0.39,0,True,,1,True,,True,False,,True,False,,2,0,10,0,,,,,,,1,j,,1521,68177c12b166747e3416c165,images/1 (2208).JPG,,B,,,7,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,29,0,484,2437371,,40.63,2025-05-04 15:25:41.018000+00:00,1249,image-keyboard-response,,,,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,4BsVvx6cQQZWnldwzm0e,Yes,,0.8535353535353535,,,,2.3,r,,,,,,,3,,,,,768,6307f3c967020d1202332b77,,0.0-9.0-5.0-0.4,0,,,1,,,,,,,,5,,,,,,,,,5,,,,,,68177c12b166747e3416c165,6,,,6,,,,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,51,digitPresentation,,,,,923169,,15.39,2025-05-04 15:25:22.473000+00:00,347,html-keyboard-response,,,,,,,,1366
6307f3c967020d1202332b77,4CxvSVisOXSMzPdfXrUU,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (573).jpg,0.0-9.0-2.0-0.24,0,False,True,1,,True,True,False,True,True,False,5,5,0,,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (573).jpg,B,B,,25,25,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,7,7,0,0,895187,,14.93,2025-05-04 15:25:22.473000+00:00,335,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,4E8GWN9rDInM28Le10Cu,Yes,0.875,0.8535353535353535,True,,,2.3,r,False,True,False,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1944).jpg,0.0-10.0-10.0-0.7,0,True,False,1,False,False,False,False,True,False,True,6,5,6,,0,,,2,,,,0,j,,1309,68177c12b166747e3416c165,images/1 (1944).jpg,Fnn,Fnn,,0,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,8,0,8,21,1101678,,18.37,2025-05-04 15:25:22.473000+00:00,438,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,1366
6307f3c967020d1202332b77,4EySDuPqry5amnUazRqF,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_nontarget,3,,,,,768,6307f3c967020d1202332b77,1 (715).jpg,0.0-14.0-2.0-0.4,0,True,True,1,,True,True,False,False,False,False,10,10,0,8,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (715).jpg,A,A,,5,5,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,0,0,0,366,1598879,,26.65,2025-05-04 15:25:32.154000+00:00,695,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1366
6307f3c967020d1202332b77,4FUS0wKYCNXyj4dwt563,Yes,0.7619047619047619,0.8535353535353535,True,,,2.3,r,False,True,False,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (2114).jpg,0.0-9.0-10.0-0.20,0,False,False,1,False,False,False,False,True,False,True,5,4,5,,0,,,2,,,,0,j,,1395,68177c12b166747e3416c165,images/1 (2114).jpg,Fnn,Fnn,,0,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,21,0,21,0,970230,,16.18,2025-05-04 15:25:22.473000+00:00,375,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,1366
6307f3c967020d1202332b77,4FY7QEcjQFhiZmW4L3cJ,Yes,,0.8535353535353535,,,,2.3,r,,,,,,,3,,,,,768,6307f3c967020d1202332b77,,0.0-6.0-5.0-0.0,0,,,1,,,,,,,,2,,,,,,,,,1,,,,,,68177c12b166747e3416c165,8,,,8,,,,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,58,digitPresentation,,,,,477780,,7.97,2025-05-04 15:25:22.473000+00:00,115,html-keyboard-response,,,,,,,,1366
6307f3c967020d1202332b77,4JftASFLDlExlycos43z,Yes,0.7333333333333333,0.8535353535353535,False,,,2.3,r,True,True,,,j,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (1845).jpg,0.0-5.0-10.0-0.14,0,False,True,1,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,1,j,,962,68177c12b166747e3416c165,images/1 (1845).jpg,B,B,,4,4,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,15,15,0,0,353589,,5.90,2025-05-04 15:25:22.473000+00:00,65,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,4Mqa3ZlNc7kdk02hoSCn,Yes,,0.8535353535353535,False,,,2.3,r,,,,,,T_target,3,,,,,768,6307f3c967020d1202332b77,1 (2388).jpg,0.0-6.0-2.0-0.4,0,False,True,1,,True,True,False,True,True,False,2,2,0,,0,,,1,,,,,,,,68177c12b166747e3416c165,images/1 (2388).jpg,B,B,,5,5,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initial_study,4,4,0,0,419549,,7.00,2025-05-04 15:25:22.473000+00:00,87,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1366
6307f3c967020d1202332b77,4NIcJBkndolwJHs351HW,Yes,0.9,0.8535353535353535,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1188).jpg,0.0-12.0-10.0-0.29,0,False,False,1,False,False,False,False,True,False,True,8,7,8,,0,,,2,,,,1,f,,1306,68177c12b166747e3416c165,images/1 (1188).jpg,Fnn,Fnn,,0,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,30,0,30,0,1440629,,24.02,2025-05-04 15:25:32.154000+00:00,612,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,1366
6307f3c967020d1202332b77,4Oc9wrGW768M2aY7Hytj,Yes,1,0.8535353535353535,True,,,2.3,r,True,,True,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1187).jpg,0.0-11.0-10.0-0.3,0,True,False,1,False,False,True,False,True,False,True,7,6,7,,0,,,2,,,,1,f,,1609,68177c12b166747e3416c165,images/1 (1187).jpg,Cn,Cn,,0,13,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,4,0,4,483,1246829,,20.79,2025-05-04 15:25:32.154000+00:00,510,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,1366
6307f3c967020d1202332b77,4VSHLBIkGvb4aXi37GaJ,Yes,0.7916666666666666,0.8535353535353535,False,,,2.3,r,True,True,,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1380).jpg,0.0-5.0-10.0-0.23,0,True,True,1,False,False,False,False,True,True,False,1,1,False,2,0,,,1,,,,1,f,,887,68177c12b166747e3416c165,images/1 (1380).jpg,Fn+1,Fn,,0,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,24,24,0,101,362931,,6.06,2025-05-04 15:25:22.473000+00:00,74,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1366
6307f3c967020d1202332b77,4WVithAVW6YsrmrkyYI7,Yes,0.8847184986595172,0.8535353535353535,,,,2.3,r,False,,,,j,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1267).jpg,0.0-23.0-1.0-0.24,0,True,,1,True,,False,False,,True,False,,7,False,8,7,,,,,,,0,f,,1399,68177c12b166747e3416c165,images/1 (1267).jpg,,Fn,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,24,0,373,2273646,,37.90,2025-05-04 15:25:41.018000+00:00,1138,image-keyboard-response,,,,"tested only, not in next trial",,,,1366
6307f3c967020d1202332b77,4addf8O5m4FTLZmar2rN,Yes,0.9375,0.8535353535353535,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (320).jpg,0.0-8.0-10.0-0.15,0,False,False,1,False,False,False,False,True,False,True,4,3,4,,0,,,2,,,,1,f,,1056,68177c12b166747e3416c165,images/1 (320).jpg,Fnn,Fnn,,0,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,16,0,16,0,821319,,13.70,2025-05-04 15:25:22.473000+00:00,294,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,1366
6307f3c967020d1202332b77,4ap27RuHYoh8WLLZjNwT,Yes,1,0.8535353535353535,True,,,2.3,r,True,True,True,,f,T_foil,3,,,,,768,6307f3c967020d1202332b77,1 (1749).jpg,0.0-13.0-10.0-0.5,0,True,False,1,False,False,True,False,True,True,True,9,8,9,,0,,,2,,,,1,f,,1111,68177c12b166747e3416c165,images/1 (1749).jpg,Dn,Dn,,0,20,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,initialTest_response,6,20,6,492,1553069,,25.89,2025-05-04 15:25:32.154000+00:00,664,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1366
6307f3c967020d1202332b77,4hTlduyrUgU5UMjMuWGc,Yes,0.8755274261603374,0.8535353535353535,,,,2.3,r,True,,,,f,F,3,,,,,768,6307f3c967020d1202332b77,1 (389).jpg,0.0-25.0-1.0-0.29,0,True,,1,False,,False,False,,False,False,,0,0,10,3,,,1,,,,1,f,,1193,68177c12b166747e3416c165,images/1 (389).jpg,,FF,,,0,0,6814acf7a2b0960317ac048d,6307f3c967020d1202332b77,,,finalTest,,0,0,474,2423258,,40.39,2025-05-04 15:25:41.018000+00:00,1239,image-keyboard-response,,,,final Foil,,,,1366
