HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,trial_document_id,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
,0.6261682242990654,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1345).jpg,0.0-17.0-1.0-0.46,0,True,,0,False,,False,False,,False,False,,0,0,2,7,,,1,,,,1,f,,1057,,images/1 (1345).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,107,2213327,,36.93,2eXlbeAIKM2yJTvuAEC1,872,image-keyboard-response,,,,final Foil,,,,1920
,,,,,,2,r,True,,,53,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-13.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,{'Q0': '53'},53,3200,,,,,,,,,,673ccb0691efe91cd015dcf7,,,answer_counting,,,,,1825292,,30.46,2fRrnszI0H22ZUaOPYYv,655,survey-text,,,,,,,,1920
,0.55,,True,,,2,r,False,False,False,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1996).jpg,0.0-8.0-10.0-0.19,0,True,False,0,False,False,True,False,True,True,True,4,3,4,,0,,,2,,,,0,j,,713,,images/1 (1996).jpg,Dn,Dn,,0,13,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,20,13,20,117,1159126,,19.36,2ffPO7eFrhrQDWLwNwcU,298,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1920
,0.5954692556634309,,,,,2,r,True,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (220).jpg,0.0-22.0-1.0-0.8,0,True,,0,True,,True,False,,True,False,,10,0,7,0,,,,,,,1,j,,594,,images/1 (220).jpg,,B,,,5,0,,673ccb0691efe91cd015dcf7,,,finalTest,,8,0,309,2399370,,40.03,2kNcwXUZb44pdBqcZSqs,1074,image-keyboard-response,,,,"current target, not in next trial",,,,1920
,0.5564681724845997,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1264).jpg,0.0-25.0-1.0-0.42,0,True,,0,False,,False,False,,False,False,,0,0,10,10,,,1,,,,0,j,,614,,images/1 (1264).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,487,2565811,,42.80,2o8zKJYPoB7Xtu6f8eSm,1252,image-keyboard-response,,,,final Foil,,,,1920
,1,,True,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (925).jpg,0.0-13.0-10.0-0.0,0,True,True,0,False,True,True,False,True,True,True,9,9,10,,0,,,1,,,,1,j,,1265,,images/1 (925).jpg,Dn+1,Dn,,17,17,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,1,1,16,301,1832294,,30.58,2qStcJEwOH242qgA5UjF,659,image-keyboard-response,1,1,1,"current target, in next trial",,,,1920
,0,,False,,,2,r,False,False,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (602).jpg,0.0-6.0-10.0-0.1,0,False,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,0,,,,,images/1 (602).jpg,B,B,,7,7,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,2,2,0,0,846016,,14.14,2suTiErgPqM4nK3orSVU,128,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,0.564551422319475,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1107).jpg,0.0-25.0-1.0-0.12,0,True,,0,False,,False,False,,False,False,,0,0,10,9,,,1,,,,0,j,,1144,,images/1 (1107).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,457,2543293,,42.43,31JcfSzQ2hpvx2sWHukO,1222,image-keyboard-response,,,,final Foil,,,,1920
,0.5910543130990419,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2339).jpg,0.0-22.0-1.0-0.12,0,True,,0,False,,False,False,,False,False,,0,0,7,10,,,1,,,,0,j,,1070,,images/1 (2339).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,313,2403172,,40.09,349GzuIBmSiKdwiXfaak,1078,image-keyboard-response,,,,final Foil,,,,1920
,0.6666666666666666,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (484).jpg,0.0-5.0-10.0-0.26,0,False,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,1,j,,733,,images/1 (484).jpg,B,B,,26,26,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,27,27,0,0,384479,,6.45,34AOHo4hIBUMrXolaaI5,77,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,0.5950704225352117,,,,,2,r,True,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2161).jpg,0.0-21.0-1.0-0.31,0,True,,0,True,,True,False,,True,False,,6,0,6,0,,,,,,,1,j,,514,,images/1 (2161).jpg,,B,,,27,0,,673ccb0691efe91cd015dcf7,,,finalTest,,27,0,284,2368823,,39.52,35Cp8CVzybgbe8ZUVRIB,1049,image-keyboard-response,,,,"current target, not in next trial",,,,1920
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (481).jpg,0.0-14.0-2.0-0.10,0,True,True,0,,True,True,False,False,False,False,10,10,0,1,0,,,1,,,,,,,,,images/1 (481).jpg,A,A,,11,11,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,59,1883602,,31.43,35xFDB62s1h0NernkjPq,701,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-6.0-3.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,Summing up the digits as they appear,,,,,,,,673ccb0691efe91cd015dcf7,,,prompt,,,,,802193,,13.41,37831pEl4HZJZ5ImXVCT,113,html-keyboard-response,,,,,,,,1920
,0.6875,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (346).jpg,0.0-6.0-10.0-0.15,0,True,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,1,j,,513,,images/1 (346).jpg,B,B,,5,5,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,16,16,0,171,858466,,14.34,37dXcdRcKvSmYKq937b4,142,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-8.0-9.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,673ccb0691efe91cd015dcf7,,,fixation,,,,,1141496,,19.06,39nv5vZCpEFu1Cxa0TvJ,278,html-keyboard-response,,,,,,,,1920
,0.5823529411764707,,,,,2,r,True,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (712).jpg,0.0-19.0-1.0-0.13,0,True,,0,True,,True,False,,True,False,,1,0,4,0,,,,,,,1,j,,737,,images/1 (712).jpg,,B,,,6,0,,673ccb0691efe91cd015dcf7,,,finalTest,,11,0,170,2263025,,37.75,39pXgxrF5Emz1B43lFb2,935,image-keyboard-response,,,,"current target, not in next trial",,,,1920
,0.5574112734864302,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (746).jpg,0.0-25.0-1.0-0.34,0,True,,0,False,,False,False,,False,False,,0,0,10,5,,,1,,,,1,f,,412,,images/1 (746).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,479,2560728,,42.72,3B7I0mn2EFwhodDhFptN,1244,image-keyboard-response,,,,final Foil,,,,1920
,0.5893416927899691,,,,,2,r,True,,,,j,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1864).jpg,0.0-22.0-1.0-0.18,0,True,,0,True,,False,False,,True,False,,2,False,7,2,,,,,,,1,j,,1275,,images/1 (1864).jpg,,Fn,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,28,0,319,2412104,,40.24,3C9PViuwRhD57LBOG2iz,1084,image-keyboard-response,,,,"tested only, not in next trial",,,,1920
,0.5645161290322583,,,,,2,r,False,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (459).jpg,0.0-24.0-1.0-0.37,0,True,,0,True,,True,False,,True,False,,5,0,9,0,,,,,,,0,f,,369,,images/1 (459).jpg,,B,,,4,0,,673ccb0691efe91cd015dcf7,,,finalTest,,3,0,434,2524519,,42.11,3Dckl1ZPWz68Oem6J1LC,1199,image-keyboard-response,,,,"current target, not in next trial",,,,1920
,0.5886524822695035,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (664).jpg,0.0-18.0-1.0-0.32,0,True,,0,False,,False,False,,False,False,,0,0,3,3,,,1,,,,0,j,,543,,images/1 (664).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,141,2236602,,37.31,3EbB40Jc8D3bgwNo0TxK,906,image-keyboard-response,,,,final Foil,,,,1920
,0.6,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (208).jpg,0.0-16.0-1.0-0.4,0,True,,0,False,,False,False,,False,False,,0,0,1,1,,,1,,,,0,j,,1192,,images/1 (208).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,5,2095950,,34.97,3Exew88FaCxMGlkL1Ccv,770,image-keyboard-response,,,,final Foil,,,,1920
,0.6031746031746031,,,,,2,r,True,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2083).jpg,0.0-18.0-1.0-0.17,0,True,,0,True,,True,False,,True,False,,9,0,3,0,,,,,,,1,j,,497,,images/1 (2083).jpg,,B,,,10,0,,673ccb0691efe91cd015dcf7,,,finalTest,,21,0,126,2226116,,37.14,3GErUnWRFKdhuT1XET4L,891,image-keyboard-response,,,,"current target, not in next trial",,,,1920
,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1734).jpg,0.0-5.0-2.0-0.8,0,False,True,0,,True,True,False,True,True,False,1,1,0,,0,,,1,,,,,,,,,images/1 (1734).jpg,B,B,,9,9,0,,673ccb0691efe91cd015dcf7,,,initial_study,20,20,0,0,273033,,4.59,3JJGrq9jcnAtGItTXsKd,15,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-13.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,enter,,1426,,"
    <p style='text-align: justify;color: black;background: white;font: caption-;''>
        Press the 'enter' key to see the next list of pictures. </p>
    ",,,,,,,,673ccb0691efe91cd015dcf7,,,,,,,,1730147,,28.87,3K8bKQF7nAb8krnzMEsF,613,html-keyboard-response,,,,,,,,1920
,0.6428571428571429,,,,,2,r,True,,,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1694).jpg,0.0-16.0-1.0-0.13,0,True,,0,True,,True,False,,False,False,,6,0,1,0,,,,,,,1,j,,960,,images/1 (1694).jpg,,A,,,10,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,14,2105901,,35.14,3NquoYNjACyG8mE0VpPG,779,image-keyboard-response,,,,"studied only, not in trial",,,,1920
,0.5874999999999999,,,,,2,r,False,,True,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (187).jpg,0.0-19.0-1.0-0.3,0,True,,0,True,,True,False,,False,True,,4,5,4,0,,,,,,,0,f,,1244,,images/1 (187).jpg,,Cn,,,22,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,24,160,2253268,,37.59,3Yqn8EBX5WEIR5WShGiD,925,image-keyboard-response,,,,"studied only, in next trial",,,,1920
,0.63,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1330).jpg,0.0-17.0-1.0-0.39,0,True,,0,False,,False,False,,False,False,,0,0,2,7,,,1,,,,0,j,,1438,,images/1 (1330).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,100,2204799,,36.78,3dHOj6peYkOx8j7664yl,865,image-keyboard-response,,,,final Foil,,,,1920
,0.6249999999999999,,False,,,2,r,False,False,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1788).jpg,0.0-6.0-10.0-0.23,0,True,True,0,False,False,False,False,True,True,False,2,2,False,8,0,,,1,,,,0,j,,893,,images/1 (1788).jpg,Fn+1,Fn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,24,24,0,390,866029,,14.47,3dnPAaGdi5XDcEdkkmFj,150,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1920
,0.6483516483516484,,,,,2,r,True,,,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1459).jpg,0.0-17.0-1.0-0.30,0,True,,0,True,,True,False,,False,False,,7,0,2,0,,,,,,,1,j,,944,,images/1 (1459).jpg,,A,,,30,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,91,2197425,,36.66,3g33NiBCnJqYrQmsUbvT,856,image-keyboard-response,,,,"studied only, not in trial",,,,1920
,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1954).jpg,0.0-12.0-2.0-0.6,0,False,True,0,,True,True,False,True,True,False,8,8,0,,0,,,1,,,,,,,,,images/1 (1954).jpg,B,B,,7,7,0,,673ccb0691efe91cd015dcf7,,,initial_study,18,18,0,0,1618069,,27.00,3gpXeUmAe4lz8eR1H4Wb,545,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,0.6027397260273972,,,,,2,r,True,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (797).jpg,0.0-18.0-1.0-0.37,0,True,,0,True,,True,False,,True,False,,8,0,3,0,,,,,,,1,j,,817,,images/1 (797).jpg,,B,,,24,0,,673ccb0691efe91cd015dcf7,,,finalTest,,12,0,146,2240924,,37.39,3iCcpB6jy409NtxWnujJ,911,image-keyboard-response,,,,"current target, not in next trial",,,,1920
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (965).jpg,0.0-8.0-2.0-0.10,0,True,True,0,,True,True,False,False,False,False,4,4,0,2,0,,,1,,,,,,,,,images/1 (965).jpg,A,A,,11,11,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,90,1064950,,17.79,3phIwbWMZuiIFrbiJXGs,245,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
,0.6428571428571429,,True,,,2,r,True,False,True,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2066).jpg,0.0-13.0-10.0-0.27,0,False,False,0,False,False,False,False,True,False,True,9,8,9,,0,,,2,,,,1,f,,783,,images/1 (2066).jpg,Fnn,Fnn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,28,0,28,0,1855990,,30.97,3z59rRvoo37zJ9U1dDrb,686,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,1920
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2371).jpg,0.0-5.0-2.0-0.28,0,True,True,0,,True,True,False,False,False,False,1,1,0,10,0,,,1,,,,,,,,,images/1 (2371).jpg,A,A,,29,29,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,483,315435,,5.29,427CcvgVPUOE7Wgp7ac7,35,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
,,,True,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1133).jpg,0.0-13.0-2.0-0.10,0,False,True,0,,True,True,False,False,False,True,9,9,10,,0,,,1,,,,,,,,,images/1 (1133).jpg,Cn+1,Cn,,11,11,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,10,0,1754463,,29.28,453Vr0mm95S17FlDQ3B2,625,image-keyboard-response,1,0,1,"studied only, in next trial",,,,1920
,0.625,,False,,,2,r,False,False,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (209).jpg,0.0-5.0-10.0-0.23,0,False,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,f,,688,,images/1 (209).jpg,B,B,,14,14,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,24,24,0,0,382102,,6.41,462hGtl6rdAW8LGu9s48,74,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,0.5,,True,,,2,r,False,False,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1113).jpg,0.0-9.0-10.0-0.5,0,True,True,0,False,True,True,False,True,True,True,5,5,6,,0,,,1,,,,0,f,,768,,images/1 (1113).jpg,Dn+1,Dn,,3,3,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,6,6,6,270,1315427,,21.96,48caUEKnQXHPKJZnwltr,360,image-keyboard-response,1,1,1,"current target, in next trial",,,,1920
,0.6875,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1474).jpg,0.0-16.0-1.0-0.47,0,True,,0,False,,False,False,,False,False,,0,0,1,10,,,1,,,,1,f,,851,,images/1 (1474).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,48,2137090,,35.66,4HDYw0Vn9mcxg4RD2OIv,813,image-keyboard-response,,,,final Foil,,,,1920
,0.6235294117647059,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (261).jpg,0.0-17.0-1.0-0.24,0,True,,0,False,,False,False,,False,False,,0,0,2,3,,,1,,,,1,f,,702,,images/1 (261).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,85,2188916,,36.52,4HwgYL2BVlqPk8Lw6Pz8,850,image-keyboard-response,,,,final Foil,,,,1920
,1,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (708).jpg,0.0-12.0-10.0-0.3,0,True,True,0,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,1,j,,729,,images/1 (708).jpg,B,B,,4,4,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,4,4,0,421,1706987,,28.49,4Kfrj8oseJmKONjMcKXj,586,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,0.6265060240963856,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (107).jpg,0.0-17.0-1.0-0.22,0,True,,0,False,,False,False,,False,False,,0,0,2,0,,,1,,,,0,j,,774,,images/1 (107).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,83,2187202,,36.49,4NWGpxxfj2Md5TBEI8tl,848,image-keyboard-response,,,,final Foil,,,,1920
,0.6470588235294118,,True,,,2,r,False,,False,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1638).jpg,0.0-10.0-10.0-0.16,0,True,False,0,False,False,True,False,True,False,True,6,5,6,,0,,,2,,,,0,j,,762,,images/1 (1638).jpg,Cn,Cn,,0,25,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,17,0,17,307,1459206,,24.36,4XhB2uneTwNU4WL1D3o5,447,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,1920
,0.5907692307692312,,,,,2,r,True,True,False,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2347).jpg,0.0-22.0-1.0-0.24,0,True,,0,True,,True,False,,True,True,,2,3,7,0,,,,,,,1,j,,693,,images/1 (2347).jpg,,Dn,,,6,0,,673ccb0691efe91cd015dcf7,,,finalTest,,21,14,325,2417906,,40.34,4ghGV5EEfsxJ2zI2hwko,1090,image-keyboard-response,,,,"current target, in next trial",,,,1920
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1104).jpg,0.0-6.0-2.0-0.2,0,True,True,0,,True,True,False,False,False,False,2,2,0,2,0,,,1,,,,,,,,,images/1 (1104).jpg,A,A,,3,3,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,97,742851,,12.42,4h3fcyAlOy6mLavbkv1m,85,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
,0.5,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (401).jpg,0.0-9.0-10.0-0.1,0,False,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,1,j,,1726,,images/1 (401).jpg,B,B,,27,27,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,2,2,0,0,1310447,,21.88,4lnGmVrOOvD2bvAhLApd,356,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,0.5936395759717319,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (487).jpg,0.0-21.0-1.0-0.30,0,True,,0,False,,False,False,,False,False,,0,0,6,10,,,1,,,,1,f,,691,,images/1 (487).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,283,2368199,,39.51,4qUQZaHZWAvrbaSli8ks,1048,image-keyboard-response,,,,final Foil,,,,1920
,0.6106194690265486,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1418).jpg,0.0-18.0-1.0-0.4,0,True,,0,False,,False,False,,False,False,,0,0,3,10,,,1,,,,1,f,,561,,images/1 (1418).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,113,2217652,,37.00,4rodrAJrSUKzx57cEyfo,878,image-keyboard-response,,,,final Foil,,,,1920
,0.5827160493827166,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1029).jpg,0.0-24.0-1.0-0.8,0,True,,0,False,,False,False,,False,False,,0,0,9,0,,,1,,,,0,j,,738,,images/1 (1029).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,405,2498947,,41.69,4t0IIDAK1CugJWUprNGG,1170,image-keyboard-response,,,,final Foil,,,,1920
,0.5,,False,,,2,r,False,False,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2298).jpg,0.0-8.0-10.0-0.25,0,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,f,,1251,,images/1 (2298).jpg,B,B,,18,18,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,26,26,0,413,1166464,,19.48,52zqekEm28ry90J5s05e,304,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (622).jpg,0.0-13.0-2.0-0.3,0,True,True,0,,True,True,False,False,False,False,9,9,0,8,0,,,1,,,,,,,,,images/1 (622).jpg,A,A,,4,4,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,383,1739640,,29.03,56W5OyaB2JfzqSUMLjy3,618,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
,0.8181818181818182,,False,,,2,r,True,True,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (40).jpg,0.0-7.0-10.0-0.10,0,True,True,0,False,False,False,False,True,True,False,3,3,False,7,0,,,1,,,,1,f,,802,,images/1 (40).jpg,Fn+1,Fn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,11,11,0,342,1022418,,17.08,5AQU8gz2EHMCptO9IDfv,213,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1920
,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1147).jpg,0.0-7.0-2.0-0.28,0,True,True,0,,True,True,False,True,True,False,3,3,0,9,0,,,1,,,,,,,,,images/1 (1147).jpg,B,B,,29,29,0,,673ccb0691efe91cd015dcf7,,,initial_study,7,7,0,439,970991,,16.22,5EHcPsesztVWLiN72Icr,187,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
,0.52,,True,,,2,r,True,,True,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (518).jpg,0.0-8.0-10.0-0.24,0,True,False,0,False,False,True,False,True,False,True,4,3,4,,0,,,2,,,,1,f,,1202,,images/1 (518).jpg,Cn,Cn,,0,26,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,25,0,25,55,1165099,,19.46,5HARiMFahtGcvitPsuEV,303,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,1920
,0.5567226890756304,,,,,2,r,False,,,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (510).jpg,0.0-25.0-1.0-0.31,0,True,,0,True,,True,False,,False,False,,1,0,10,0,,,,,,,0,f,,561,,images/1 (510).jpg,,A,,,8,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,476,2558177,,42.67,5HXwZqtNPxPzv88GMDS4,1241,image-keyboard-response,,,,"studied only, not in trial",,,,1920
,0.5843137254901966,,,,,2,r,True,,,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (657).jpg,0.0-21.0-1.0-0.2,0,True,,0,True,,True,False,,False,False,,10,0,6,0,,,,,,,1,j,,1267,,images/1 (657).jpg,,Cn,,,8,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,255,2348628,,39.18,5IcbNRVcBZtbfbwrD1D8,1020,image-keyboard-response,,,,"studied only, in next trial",,,,1920
,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-12.0-9.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,673ccb0691efe91cd015dcf7,,,fixation,,,,,1703337,,28.43,5PYHy3Yfc5rSUWqdlORZ,582,html-keyboard-response,,,,,,,,1920
,0.5717647058823535,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (744).jpg,0.0-24.0-1.0-0.28,0,True,,0,False,,False,False,,False,False,,0,0,9,5,,,1,,,,0,j,,829,,images/1 (744).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,425,2514899,,41.95,5RCBNOewHmfnjH6EoFfc,1190,image-keyboard-response,,,,final Foil,,,,1920
